热功率,电功率,主回路1冷却剂流量,主回路2冷却剂流量,主回路1热管段冷却剂温度,主回路2热管段冷却剂温度,主回路1冷管段冷却剂温度,主回路2冷管段冷却剂温度,主回路1蒸汽发生器二次侧压力,主回路2蒸汽发生器二次侧压力,主回路1蒸汽发生器水位,主回路2蒸汽发生器水位,主回路1蒸汽发生器给水流量,主回路2蒸汽发生器给水流量,主回路1蒸汽发生器给水温度,主回路2蒸汽发生器给水温度,主回路1蒸汽发生器蒸汽出口流量,主回路2蒸汽发生器蒸汽出口流量,主回路1蒸汽发生器蒸汽出口温度,主回路2蒸汽发生器蒸汽出口温度,稳压器压力,稳压器水位,稳压器蒸汽空间温度,稳压器水空间温度
0.161030498,0.048569211,0.998982852,1,0.081155027,0.081146812,0.076923482,0.076887395,0.000306112,0.000310285,0.001525558,0.001525585,0.040596732,0.040836522,0.050874375,0.050874459,0.039670522,0.039911,0.074940292,0.074985445,0.002881077,0,0.097362924,0.09134545
0.161007933,0.048569561,0.998980748,1,0.0811559,0.081147053,0.076924229,0.076887805,0.000306088,0.000310012,0.001525465,0.001525437,0.040597709,0.040835621,0.050875448,0.050875502,0.039701331,0.039945737,0.074942644,0.074985529,0.002879785,0,0.097328594,0.091345617
0.160984969,0.048570666,0.998981544,1,0.081156927,0.081147448,0.076925081,0.076888411,0.00030576,0.000309685,0.00152532,0.001525265,0.04059771,0.040839964,0.050876584,0.050876664,0.039650498,0.039885651,0.0749419,0.074984153,0.002878581,0,0.097287614,0.091345982
0.160963144,0.048570342,0.998989823,1,0.081158272,0.081148329,0.076926518,0.07688951,0.000305739,0.000309691,0.001525268,0.001525212,0.040599047,0.040840147,0.050878098,0.050878157,0.039708252,0.039945703,0.074944394,0.074987204,0.002877478,0,0.097241639,0.091346958
0.160938088,0.048571412,0.998986709,1,0.081158906,0.081148355,0.076927078,0.076889774,0.000305659,0.000309335,0.001525199,0.001525061,0.040597668,0.040841308,0.050879026,0.05087911,0.039694289,0.039926075,0.074945382,0.074985511,0.0028764,0,0.097186458,0.091346997
0.160912628,0.04857193,0.998985957,1,0.081159487,0.081148354,0.076927736,0.07689012,0.000305524,0.000309365,0.001525131,0.001525048,0.040596895,0.040843494,0.050880009,0.050880064,0.039706108,0.039931761,0.074945903,0.07498739,0.002875377,0,0.097126231,0.091347229
0.160887331,0.048573564,0.998988981,1,0.081160199,0.081148594,0.076928581,0.076890661,0.000305223,0.000309148,0.001525039,0.001524984,0.040600525,0.040842265,0.050881169,0.050881254,0.039667635,0.03990305,0.07494416,0.074986946,0.002874446,0,0.097060201,0.091347849
0.160862379,0.048577925,0.998987558,1,0.081160312,0.081148294,0.076928888,0.076890748,0.000305308,0.000309095,0.001525021,0.001524911,0.040600358,0.040845309,0.050881982,0.050882066,0.039699387,0.039928637,0.074946587,0.074987434,0.002873551,0,0.096987507,0.091347966
0.160838668,0.04857658,0.998987684,1,0.081160708,0.081148276,0.076929472,0.076891053,0.00030509,0.000308959,0.001524952,0.00152487,0.04060071,0.04084425,0.050882952,0.050883007,0.039689614,0.039921434,0.074945238,0.074987359,0.002872721,0,0.096909804,0.091348431
0.160816107,0.048577821,0.998987338,1,0.081160975,0.081148036,0.076929915,0.076891227,0.000305175,0.000308906,0.001524992,0.001524882,0.040601948,0.040847396,0.050883883,0.050883938,0.039698194,0.03992507,0.074947218,0.074987678,0.002871915,0,0.096822311,0.091348888
0.16079658,0.048577088,0.998984836,1,0.081161014,0.081147611,0.076930185,0.076891218,0.000305177,0.000308825,0.001525,0.001524862,0.040600172,0.040846617,0.050884651,0.050884706,0.039720874,0.039945018,0.074948,0.074987439,0.002871129,0,0.09673507,0.091349176
