,F1,TT1,PT1,F2,TT2,TT3,TT4
3712,74.44705251581149,48.70269869173133,0.23113485798126818,82.56778540060458,19.57959846568172,35.44264649191484,28.581264866208482
3713,74.35535064961974,48.73483267114615,0.23069112977593503,82.42897044897894,19.583141484243484,35.47199952862022,28.6071572274743
3714,74.26499315129848,48.76745088925429,0.230251770688476,82.28560835313897,19.586743537876373,35.50188437188226,28.632829963363037
3715,74.17606063703909,48.80053204298346,0.22981675498320162,82.13782057479843,19.590329489997547,35.5324327542724,28.658272686270486
3716,74.08870773384159,48.833997900754866,0.229399766582641,81.98550376667143,19.593936854474734,35.56343979539023,28.683454990506032
3717,74.00296594513637,48.86797550830765,0.22898679479854447,81.82883566053384,19.59760239815484,35.59498178291664,28.70832877643472
3718,73.91864593470268,48.902424500868044,0.22857781499860677,81.66804939131426,19.601288037585288,35.62709734365344,28.732884344422565
3719,73.83575323575559,48.9373609870882,0.22817280255052255,81.50303840683608,19.604956436334454,35.65967628710262,28.75716771631166
3720,73.75451340557503,48.97274460069126,0.2277717328219866,81.33392189896458,19.608645108270075,35.69273876671738,28.781038088656135
3721,73.67544766160586,49.008553276673666,0.22738680871369923,81.16065156897845,19.6123537671087,35.726324276196785,28.804560385480265
3722,73.59870068394152,49.0447279605615,0.22700553252755826,80.98380214178748,19.616082126566898,35.76039647020821,28.82776172574024
3723,73.52399687488723,49.081340917144814,0.22664035466525398,80.80923083694611,19.619829900361196,35.79493826359156,28.85063247422536
3724,73.45172684317437,49.1183708120511,0.2262790249296743,80.63724024086073,19.623633855338472,35.82998783357613,28.873144908856563
3725,73.38131336386597,49.15585218254939,0.2259215206567126,80.46717275940594,19.62741885491588,35.865472266157425,28.895345628220213
3726,73.31267958125882,49.19378236308069,0.2255678191822623,80.29869545729544,19.631184915211154,35.90141170688958,28.91727980604138
3727,73.2460027256961,49.232177139056866,0.22521789784221685,80.13010805385194,19.6350055568182,35.93777003828816,28.93899276829295
3728,73.18111832617798,49.27088384045169,0.22487173397246968,79.96035418728114,19.63882364205001,35.97456827132545,28.96067618995242
3729,73.11842294975787,49.31010492634464,0.22452930490891426,79.78931850400352,19.642676609197885,36.01188192936048,28.982350688955936
3730,73.05690139442673,49.349705344621725,0.22420281552044963,79.61801615948804,19.646526445948354,36.04952461443558,29.0030667220031
3731,72.99793141474129,49.38960658623093,0.22387977007717236,79.4444200809775,19.650410590592706,36.087627168527966,29.023765366913896
3732,72.94089563719422,49.42993728698459,0.22356014689907522,79.26793571859551,19.654291030817472,36.12626409050254,29.044171908913174
3733,72.88564151035231,49.47071320545555,0.223243924306151,79.08818190383593,19.658205204913966,36.16532325730009,29.06421870951323
3734,72.83290796013348,49.511893921712655,0.22294506667433686,78.9051666697888,19.66211510056867,36.20480652574553,29.084062529492204
3735,72.78234372300544,49.553494444325764,0.2226498437687913,78.719125148367,19.66602110294261,36.24460247505685,29.103673295381903
3736,72.73264013022654,49.59541787394976,0.22235823501289118,78.53029749173359,19.669960050021682,36.28480614597914,29.123171309762963
3737,72.68443162383353,49.63769855638252,0.2220702198300135,78.33892896430349,19.673894526815687,36.32534454756442,29.142547719479456
3738,72.63685632131333,49.680315399974575,0.22178577764353516,78.14498398715337,19.677843369456404,36.36631349396214,29.161773728889383
3739,72.59129928643281,49.72337781271357,0.22150488787683312,77.94831340332247,19.681843341832458,36.407602450239516,29.180761975613077
3740,72.54719116250503,49.766770421929614,0.22122752995328435,77.74899093064913,19.685856357533066,36.44921432172024,29.19957375399192
3741,72.50564717422944,49.81058305965282,0.22095368329626572,77.54680809036712,19.689845077168282,36.491209287433165,29.2182131285066
3742,72.4666152445229,49.85475585135023,0.22068332732915427,77.3417221913585,19.69382796037141,36.533382154470836,29.236648608578648
3743,72.42962976547538,49.89922883793032,0.22041644147532682,77.13329208320415,19.697823391175433,36.57588283068934,29.25486715116269
3744,72.39527831028803,49.94411088329181,0.2201530051581604,76.92152182949734,19.70185013011183,36.618731287336715,29.2730243905353
3745,72.36197848979232,49.98938057254501,0.2198929978010319,76.70658512453198,19.705889213161228,36.66190966269462,29.291087632673083
