滑油总管压力,1号电动滑油泵滑油出口压力,滑油总管温度,滑油总管流量,滑油总管再循环滑油流量,滑油压力调节阀开度指令,滑油压力调节阀开度反馈,2号电动滑油输送泵滑油出口压力,滑油温度调节阀开度指令,滑油温度调节阀开度反馈,汽轮主机模拟装置滑油入口调节阀阀门开度指令,汽轮主机模拟装置滑油入口调节阀开度反馈,滑油冷却器滑油进口温度,汽轮主机减速器模拟装置滑油入口调节阀开度指令,汽轮主机减速器模拟装置滑油入口调节阀开度反馈,滑油冷却器滑油出口温度,汽轮发电机组模拟装置滑油入口调节阀开度指令,汽轮发电机组模拟装置滑油入口调节阀开度反馈,汽轮主机模拟装置滑油入口流量,主推力轴承模拟装置滑油入口调节阀开度指令,主推力轴承模拟装置滑油入口调节阀开度反馈,汽轮主机模拟装置滑油入口压力,汽轮主机模拟装置调节阀阀门开度指令,汽轮主机模拟装置调节阀开度反馈,汽轮主机模拟装置滑油出口温度,汽轮主机减速器模拟装置调节阀阀门开度指令,汽轮主机减速器模拟装置调节阀开度反馈,汽轮主机减速器模拟装置滑油入口流量,汽轮发电机组模拟装置调节阀阀门开度指令,汽轮发电机组模拟装置调节阀开度反馈,汽轮主机减速器模拟装置滑油入口压力,主推力轴承模拟装置调节阀阀门开度指令,主推力轴承模拟装置调节阀开度反馈,汽轮主机减速器模拟装置滑油出口温度,汽轮凝水泵组模拟装置调节阀阀门开度指令,汽轮凝水泵组模拟装置调节阀开度反馈,汽轮发电机组模拟装置滑油入口流量,汽轮给水泵组模拟装置调节阀阀门开度指令,汽轮给水泵组模拟装置调节阀开度反馈,汽轮发电机组模拟装置滑油入口压力,汽轮滑油泵组模拟装置调节阀阀门开度指令,汽轮滑油泵组模拟装置调节阀开度反馈,汽轮发电机组模拟装置滑油出口温度,汽轮辅循环水泵模拟装置调节阀阀门开度指令,汽轮辅循环水泵模拟装置调节阀开度反馈,主推力轴承模拟装置滑油入口流量,滑油加热器1号功率,滑油加热器1号加热器出口温度,主推力轴承模拟装置滑油入口压力,滑油加热器2号功率,滑油加热器2号加热器出口温度,主推力轴承模拟装置滑油出口温度,汽轮凝水泵组模拟装置滑油入口流量,汽轮凝水泵组模拟装置滑油入口压力,汽轮凝水泵组模拟装置滑油出口温度,汽轮给水泵组模拟装置滑油入口流量,汽轮给水泵组模拟装置滑油入口压力,汽轮给水泵组模拟装置滑油出口温度,汽轮滑油泵组模拟装置滑油入口流量,汽轮滑油泵组模拟装置滑油入口压力,汽轮滑油泵组模拟装置滑油出口温度,汽轮辅循环水泵模拟装置滑油入口流量,汽轮辅循环水泵模拟装置滑油入口压力,汽轮辅循环水泵模拟装置滑油出口温度,电动滑油泵1号变频泵转速指令,电动滑油泵1号变频泵转速反馈,电动滑油泵2号变频泵转速指令,电动滑油泵2号变频泵转速反馈,滑油冷却器1号滑油入口压力,滑油冷却器1号滑油出口压力,滑油冷却器1号冷却水入口温度,滑油冷却器1号冷却水出口温度
0.08005,0.0339605,61.7313,54.6625,15.9375,13.6,13.175,0.0721935,21.0,20.925,70.0,70.2125,61.725,95.0,95.1562,61.5563,25.0,24.8375,12.1013,63.0,63.3812,0.039125,32.0,32.125,56.2563,42.0,42.0687,17.2025,22.0,21.8312,0.03475,57.0,57.4688,57.375,29.0,28.6188,5.12813,16.0,15.4625,0.02675,29.0,28.7687,50.1938,25.0,24.6188,2.37906,210.206,60.2344,0.0288437,140.062,64.65,58.675,0.75875,0.036625,54.5687,0.6525,0.0377813,51.95,0.90375,0.0418125,56.925,0.721875,0.0280938,52.6312,100.0,0.647497,0.0,-0.185009,0.062625,0.071625,29.7063,57.6563
0.08005,0.0339605,61.7313,54.6,15.9375,13.6,13.175,0.0721935,21.0,20.925,70.0,70.2188,61.725,95.0,95.1562,61.5563,25.0,24.8375,12.1013,63.0,63.3812,0.039125,32.0,32.125,56.2563,42.0,42.0687,17.2156,22.0,21.8312,0.03475,57.0,57.4688,57.3812,29.0,28.6125,5.12813,16.0,15.4625,0.02675,29.0,28.7687,50.2,25.0,24.6188,2.37906,205.903,60.225,0.0288437,143.353,64.5469,58.675,0.75875,0.036625,54.575,0.6525,0.0377813,51.95,0.90375,0.0418125,56.925,0.721875,0.0280938,52.6375,100.0,0.73999,0.0,-0.185009,0.062625,0.071625,29.7375,57.6563
0.08005,0.0339605,61.7313,54.7125,15.9375,13.6,13.175,0.0721935,21.0,20.925,70.0,70.2062,61.7313,95.0,95.1562,61.5563,25.0,24.8375,12.0863,63.0,63.3875,0.039125,32.0,32.125,56.2563,42.0,42.0687,17.1981,22.0,21.825,0.03475,57.0,57.4688,57.3937,29.0,28.6188,5.12813,16.0,15.4625,0.02675,29.0,28.7687,50.225,25.0,24.6188,2.3725,208.238,60.2344,0.0288437,146.081,64.5188,58.675,0.75875,0.036625,54.5875,0.6525,0.0377813,51.9625,0.90375,0.0418125,56.925,0.721875,0.0280938,52.6438,100.0,0.73999,0.0,-0.185009,0.062625,0.071625,29.7813,57.6625
0.08005,0.0339605,61.7313,54.675,15.9375,13.6,13.175,0.0721935,21.0,20.9375,70.0,70.2125,61.725,95.0,95.1562,61.5563,25.0,24.8375,12.0975,63.0,63.3812,0.039125,32.0,32.125,56.2688,42.0,42.0687,17.1675,22.0,21.8312,0.03475,57.0,57.4688,57.3937,29.0,28.6125,5.12063,16.0,15.4625,0.02675,29.0,28.7687,50.2563,25.0,24.6188,2.3725,215.325,60.2344,0.0288437,141.694,64.4437,58.6625,0.75875,0.036625,54.5875,0.6525,0.0377813,51.9625,0.90375,0.0418125,56.925,0.721875,0.0280938,52.6375,100.0,0.832484,0.0,-0.185009,0.062625,0.071625,29.8187,57.6563
0.08005,0.0339605,61.7313,54.6,15.9281,13.6,13.175,0.0721935,21.0,20.925,70.0,70.2125,61.725,95.0,95.1562,61.5625,25.0,24.8375,12.105,63.0,63.3812,0.039125,32.0,32.125,56.275,42.0,42.0687,17.1981,22.0,21.8312,0.03475,57.0,57.4688,57.4,29.0,28.6188,5.12063,16.0,15.4625,0.02675,29.0,28.7687,50.275,25.0,24.6188,2.3725,211.781,60.6375,0.0288437,143.972,64.4437,58.65,0.75875,0.036625,54.6,0.6525,0.0377813,51.9625,0.90375,0.0418125,56.9188,0.721875,0.0280938,52.675,100.0,0.832484,0.0,-0.185009,0.062625,0.071625,29.8437,57.6563
0.08005,0.0339605,61.7313,54.6,15.9375,13.6,13.175,0.0721935,21.0,20.9375,70.0,70.2188,61.725,95.0,95.1562,61.5625,25.0,24.8375,12.1125,63.0,63.3812,0.039125,32.0,32.125,56.2688,42.0,42.0687,17.2156,22.0,21.8312,0.03475,57.0,57.4688,57.3937,29.0,28.6188,5.115,16.0,15.4625,0.02675,29.0,28.7687,50.2812,25.0,24.6062,2.3725,209.137,60.7312,0.0288437,165.937,64.4531,58.6562,0.75875,0.036625,54.6063,0.6525,0.0377813,51.975,0.90375,0.0418125,56.9188,0.721875,0.0280938,52.675,100.0,0.73999,0.0,-0.185009,0.062625,0.071625,29.8937,57.6625
0.08005,0.0339605,61.7313,54.6375,15.9375,13.6,13.175,0.0721935,21.0,20.925,70.0,70.2125,61.7313,95.0,95.1562,61.5563,25.0,24.8375,12.1013,63.0,63.3812,0.039125,32.0,32.1312,56.2875,42.0,42.0687,17.2244,22.0,21.8312,0.03475,57.0,57.4688,57.3937,29.0,28.6188,5.115,16.0,15.4625,0.02675,29.0,28.7687,50.2938,25.0,24.6062,2.3725,206.325,60.975,0.0288437,175.247,64.5375,58.65,0.75875,0.036625,54.6063,0.6525,0.0377813,51.975,0.90375,0.0418125,56.925,0.721875,0.0280938,52.7,100.0,0.73999,0.0,-0.185009,0.062625,0.071625,29.9187,57.6437
0.08005,0.0339605,61.7313,54.6625,15.9281,13.6,13.175,0.0721935,21.0,20.9375,70.0,70.2188,61.725,95.0,95.1562,61.5625,25.0,24.8375,12.1013,63.0,63.3812,0.039125,32.0,32.125,56.2875,42.0,42.0687,17.2156,22.0,21.8312,0.03475,57.0,57.4688,57.3937,29.0,28.6125,5.115,16.0,15.4625,0.02675,29.0,28.7687,50.3062,25.0,24.6188,2.37656,203.653,60.975,0.0288437,171.844,64.6406,58.6625,0.75875,0.036625,54.6063,0.6525,0.0377813,51.9938,0.90375,0.0418125,56.925,0.721875,0.0280938,52.7125,100.0,0.647497,0.0,-0.185009,0.062625,0.071625,29.95,57.6563
0.08005,0.0339605,61.7375,54.6125,15.9281,13.6,13.175,0.0721935,21.0,20.9375,70.0,70.2125,61.725,95.0,95.1625,61.5625,25.0,24.8375,12.12,63.0,63.375,0.039125,32.0,32.125,56.2812,42.0,42.0687,17.1806,22.0,21.8312,0.03475,57.0,57.4688,57.3937,29.0,28.6188,5.115,16.0,15.4625,0.02675,29.0,28.7687,50.3187,25.0,24.6188,2.37656,187.622,60.9656,0.0288437,169.313,64.5281,58.6562,0.75875,0.036625,54.6063,0.6525,0.0377813,52.0063,0.90375,0.0418125,56.95,0.721875,0.0280938,52.7188,100.0,0.73999,0.0,-0.185009,0.062625,0.071625,29.9875,57.6563
0.08005,0.0339605,61.7313,54.575,15.9375,13.6,13.175,0.0721935,21.0,20.9375,70.0,70.2188,61.725,95.0,95.1562,61.5625,25.0,24.8375,12.12,63.0,63.3812,0.039125,32.0,32.125,56.2875,42.0,42.0687,17.1894,22.0,21.8312,0.03475,57.0,57.4688,57.4,29.0,28.6125,5.115,16.0,15.4625,0.02675,29.0,28.7625,50.325,25.0,24.6188,2.37656,172.378,60.825,0.0288437,156.6,64.5375,58.6562,0.75875,0.036625,54.6063,0.6525,0.0377813,52.0063,0.90375,0.0418125,56.9375,0.721875,0.0280938,52.7438,100.0,0.73999,0.0,-0.185009,0.062625,0.071625,30.0313,57.6437
0.08005,0.0339605,61.7375,54.475,15.9375,13.6,13.175,0.0721935,21.0,20.9375,70.0,70.2125,61.725,95.0,95.1562,61.5625,25.0,24.8375,12.12,63.0,63.3812,0.039125,32.0,32.125,56.3062,42.0,42.0687,17.1937,22.0,21.8312,0.03475,57.0,57.4688,57.4,29.0,28.6188,5.115,16.0,15.4625,0.02675,29.0,28.7687,50.3375,25.0,24.6062,2.37656,170.803,60.5625,0.0288437,161.775,64.4437,58.6937,0.75875,0.036625,54.6188,0.6525,0.0377813,52.025,0.90375,0.0418125,56.95,0.721875,0.0280938,52.7438,100.0,0.73999,0.0,-0.185009,0.062625,0.071625,30.0687,57.6437
0.08005,0.0339605,61.7313,54.475,15.9375,13.6,13.175,0.0721935,21.0,20.9375,70.0,70.2125,61.725,95.0,95.1562,61.5625,25.0,24.8375,12.12,63.0,63.3812,0.039125,32.0,32.125,56.3062,42.0,42.0687,17.1675,22.0,21.8312,0.03475,57.0,57.4688,57.425,29.0,28.6188,5.115,16.0,15.4625,0.02675,29.0,28.7687,50.3563,25.0,24.6062,2.37656,164.728,60.3,0.0288437,156.741,64.4437,58.6875,0.75875,0.036625,54.6188,0.6525,0.0377813,52.0375,0.90375,0.0418125,56.9625,0.721875,0.0280938,52.7375,100.0,0.647497,0.0,-0.185009,0.062625,0.071625,30.075,57.6563
0.08005,0.0339605,61.7313,54.6,15.9281,13.6,13.175,0.0721935,21.0,20.925,70.0,70.2125,61.725,95.0,95.1625,61.5563,25.0,24.8375,12.12,63.0,63.3812,0.039125,32.0,32.125,56.3062,42.0,42.0687,17.1719,22.0,21.8312,0.03475,57.0,57.475,57.425,29.0,28.6188,5.12063,16.0,15.4625,0.02675,29.0,28.7687,50.3563,25.0,24.6062,2.37656,168.244,60.2344,0.0288437,154.069,64.3594,58.6875,0.75875,0.036625,54.6313,0.6525,0.0377813,52.0375,0.90375,0.0418125,56.9625,0.721875,0.0280938,52.7687,100.0,0.73999,0.0,-0.185009,0.062625,0.071625,30.1063,57.6563
0.08005,0.0339605,61.7313,54.575,15.9375,13.6,13.175,0.0721935,21.0,20.9375,70.0,70.2125,61.725,95.0,95.1562,61.5625,25.0,24.8375,12.1013,63.0,63.3812,0.039125,32.0,32.1312,56.3187,42.0,42.0687,17.1719,22.0,21.825,0.03475,57.0,57.4688,57.425,29.0,28.6188,5.12625,16.0,15.4625,0.02675,29.0,28.7687,50.3812,25.0,24.6062,2.37656,183.572,60.2344,0.0288437,154.153,64.4437,58.6937,0.75875,0.036625,54.6562,0.6525,0.0377813,52.0625,0.90375,0.0418125,56.9625,0.721875,0.0280938,52.7625,100.0,0.647497,0.0,-0.185009,0.062625,0.071625,30.1562,57.6563
0.08005,0.0339605,61.725,54.575,15.9281,13.6,13.175,0.0721935,21.0,20.925,70.0,70.2125,61.725,95.0,95.1562,61.5563,25.0,24.8375,12.1163,63.0,63.3812,0.039125,32.0,32.125,56.3187,42.0,42.0687,17.1325,22.0,21.8312,0.03475,57.0,57.4688,57.425,29.0,28.6188,5.12625,16.0,15.4625,0.02675,29.0,28.7687,50.4062,25.0,24.6062,2.37656,188.184,60.2344,0.0288437,155.25,64.5469,58.6937,0.75875,0.036625,54.6562,0.6525,0.0377813,52.0688,0.90375,0.0418125,56.9625,0.721875,0.0280938,52.775,100.0,0.73999,0.0,-0.185009,0.062625,0.071625,30.1875,57.6437
0.08005,0.0339605,61.7313,54.475,15.9281,13.6,13.175,0.0721935,21.0,20.9375,70.0,70.2125,61.7313,95.0,95.1562,61.5625,25.0,24.8375,12.0975,63.0,63.3812,0.039125,32.0,32.1312,56.3375,42.0,42.0687,17.1456,22.0,21.8312,0.03475,57.0,57.4688,57.425,29.0,28.6188,5.12625,16.0,15.4625,0.02675,29.0,28.7687,50.4062,25.0,24.6062,2.38063,199.716,60.2344,0.0288437,163.997,64.5469,58.7062,0.75875,0.036625,54.6562,0.6525,0.0377813,52.0875,0.90375,0.0418125,56.9625,0.721875,0.0280938,52.8,100.0,0.647497,0.0,-0.185009,0.062625,0.071625,30.2312,57.6688
0.08005,0.0339605,61.7313,54.425,15.9375,13.6,13.175,0.0721935,21.0,20.9375,70.0,70.2125,61.725,95.0,95.1562,61.5563,25.0,24.8375,12.135,63.0,63.375,0.039125,32.0,32.1312,56.3375,42.0,42.0687,17.1588,22.0,21.8312,0.03475,57.0,57.4688,57.425,29.0,28.6188,5.12625,16.0,15.4625,0.02675,29.0,28.7687,50.4188,25.0,24.6062,2.38063,204.497,60.1406,0.0288437,156.544,64.6406,58.7125,0.75875,0.036625,54.6562,0.6525,0.0377813,52.0938,0.90375,0.0418125,56.9625,0.721875,0.0280938,52.8,100.0,0.647497,0.0,-0.185009,0.062625,0.071625,30.2875,57.6625
0.08005,0.0339605,61.7313,54.4,15.9281,13.6,13.175,0.0721935,21.0,20.9375,70.0,70.2125,61.7188,95.0,95.1625,61.5563,25.0,24.8375,12.1425,63.0,63.3812,0.039125,32.0,32.125,56.3375,42.0,42.0687,17.1544,22.0,21.825,0.03475,57.0,57.4688,57.4375,29.0,28.6188,5.12625,16.0,15.4625,0.02675,29.0,28.7687,50.4375,25.0,24.6062,2.38063,205.678,59.9438,0.0288437,157.669,64.4531,58.7188,0.75875,0.036625,54.6562,0.6525,0.0377813,52.0938,0.90375,0.0418125,56.9688,0.721875,0.0280938,52.8063,100.0,0.73999,0.0,-0.185009,0.062625,0.071625,30.3187,57.6625
0.08005,0.0339605,61.7313,54.4625,15.9281,13.6,13.175,0.0721935,21.0,20.925,70.0,70.2188,61.725,95.0,95.1562,61.5563,25.0,24.8375,12.1575,63.0,63.3812,0.039125,32.0,32.1312,56.3375,42.0,42.0687,17.1806,22.0,21.825,0.03475,57.0,57.4688,57.4375,29.0,28.6188,5.12625,16.0,15.4625,0.02675,29.0,28.7687,50.4562,25.0,24.6062,2.38063,208.913,59.8031,0.0288437,151.734,64.4531,58.7188,0.75875,0.036625,54.6562,0.6525,0.0377813,52.0938,0.90375,0.0418125,56.9875,0.721875,0.0280938,52.8125,100.0,0.73999,0.0,-0.185009,0.062625,0.071625,30.35,57.6625
0.08005,0.0339605,61.7313,54.55,15.9281,13.6,13.175,0.0721935,21.0,20.925,70.0,70.2125,61.725,95.0,95.1562,61.5563,25.0,24.8375,12.1575,63.0,63.3812,0.039125,32.0,32.1312,56.3375,42.0,42.0687,17.1981,22.0,21.8312,0.03475,57.0,57.4688,57.4375,29.0,28.6188,5.13375,16.0,15.4625,0.02675,29.0,28.7687,50.475,25.0,24.6062,2.38063,209.391,59.8031,0.0288437,152.578,64.3594,58.7125,0.75875,0.036625,54.6562,0.6525,0.0377813,52.1063,0.90375,0.0418125,56.9812,0.721875,0.0280938,52.8312,100.0,0.73999,0.0,-0.185009,0.062625,0.071625,30.3813,57.6625
0.08005,0.0339605,61.7313,54.5125,15.9375,13.6,13.175,0.0721935,21.0,20.925,70.0,70.2125,61.725,95.0,95.1562,61.5563,25.0,24.8375,12.1425,63.0,63.3812,0.039125,32.0,32.125,56.3375,42.0,42.0687,17.1981,22.0,21.8312,0.03475,57.0,57.475,57.4562,29.0,28.6188,5.13375,16.0,15.4625,0.02675,29.0,28.7687,50.4812,25.0,24.6062,2.38063,209.503,59.8125,0.0288437,159.272,64.0406,58.7375,0.75875,0.036625,54.6625,0.6525,0.0377813,52.1063,0.90375,0.0418125,56.9688,0.721875,0.0280938,52.8562,100.0,0.647497,0.0,-0.0924933,0.062625,0.071625,30.425,57.6625
0.08005,0.0339605,61.7313,54.5125,15.9375,13.6,13.175,0.0721935,21.0,20.9375,70.0,70.2125,61.725,95.0,95.1625,61.5563,25.0,24.8375,12.1313,63.0,63.3812,0.039125,32.0,32.125,56.3438,42.0,42.0687,17.2156,22.0,21.8312,0.03475,57.0,57.4688,57.4562,29.0,28.6188,5.13375,16.0,15.4625,0.02675,29.0,28.7687,50.5063,25.0,24.6062,2.38469,214.538,59.9531,0.0288437,160.228,63.9469,58.7375,0.75875,0.036625,54.6625,0.6525,0.0377813,52.1312,0.90375,0.0418125,56.9688,0.721875,0.0280938,52.8625,100.0,0.73999,0.0,-0.185009,0.062625,0.071625,30.4563,57.6625
0.08005,0.0339605,61.7375,54.6375,15.9281,13.6,13.175,0.0721935,21.0,20.925,70.0,70.2188,61.725,95.0,95.1562,61.5563,25.0,24.8375,12.1313,63.0,63.3812,0.039125,32.0,32.125,56.3438,42.0,42.0687,17.2113,22.0,21.825,0.03475,57.0,57.4688,57.4562,29.0,28.6188,5.13375,16.0,15.4625,0.02675,29.0,28.7687,50.5,25.0,24.6062,2.38469,216.394,59.9438,0.0288437,155.306,63.8531,58.75,0.75875,0.036625,54.6625,0.6525,0.0377813,52.1312,0.90375,0.0418125,56.9812,0.721875,0.0280938,52.8562,100.0,0.832484,0.0,-0.185009,0.062625,0.071625,30.4812,57.6563
0.08005,0.0339605,61.7375,54.6125,15.9281,13.6,13.175,0.0721935,21.0,20.9375,70.0,70.2188,61.725,95.0,95.1562,61.5563,25.0,24.8375,12.1425,63.0,63.3812,0.039125,32.0,32.1312,56.3438,42.0,42.0687,17.2156,22.0,21.8312,0.03475,57.0,57.4688,57.4688,29.0,28.6188,5.13938,16.0,15.475,0.02675,29.0,28.7687,50.5063,25.0,24.6062,2.38469,219.937,59.9438,0.0288437,172.547,63.7031,58.75,0.75875,0.036625,54.6625,0.6525,0.0377813,52.1312,0.90375,0.0418125,56.9812,0.721875,0.0280938,52.875,100.0,0.647497,0.0,-0.185009,0.062625,0.071625,30.5313,57.6625
0.08005,0.0339605,61.7375,54.675,15.9281,13.6,13.175,0.0721935,21.0,20.925,70.0,70.2125,61.725,95.0,95.1562,61.5563,25.0,24.8375,12.1425,63.0,63.3812,0.039125,32.0,32.1312,56.3438,42.0,42.0687,17.2113,22.0,21.8312,0.03475,57.0,57.4688,57.4688,29.0,28.6188,5.13938,16.0,15.4625,0.02675,29.0,28.7687,50.5188,25.0,24.6062,2.38469,218.728,59.9438,0.0288437,176.512,63.7031,58.75,0.75875,0.036625,54.6875,0.6525,0.0377813,52.1375,0.90375,0.0418125,56.9938,0.721875,0.0280938,52.9,100.0,0.73999,0.0,-0.185009,0.062625,0.071625,30.5812,57.6625
0.08005,0.0339605,61.7375,54.7875,15.9281,13.6,13.1875,0.0721935,21.0,20.9375,70.0,70.2125,61.725,95.0,95.1562,61.5438,25.0,24.8375,12.15,63.0,63.3812,0.039125,32.0,32.1312,56.3438,42.0,42.0687,17.2156,22.0,21.8312,0.03475,57.0,57.4688,57.4688,29.0,28.6188,5.13938,16.0,15.475,0.02675,29.0,28.7687,50.5188,25.0,24.6062,2.38469,219.572,59.9438,0.0288437,179.606,63.7031,58.75,0.75875,0.036625,54.6938,0.6525,0.0377813,52.15,0.90375,0.0418125,56.9938,0.721875,0.0280938,52.9062,100.0,0.73999,0.0,-0.185009,0.062625,0.071625,30.6313,57.6625
0.08005,0.0339605,61.7375,54.65,15.9281,13.6,13.1875,0.0721935,21.0,20.9375,70.0,70.2125,61.725,95.0,95.1625,61.5438,25.0,24.8375,12.1388,63.0,63.3812,0.039125,32.0,32.125,56.3438,42.0,42.0687,17.2156,22.0,21.8312,0.03475,57.0,57.4688,57.4688,29.0,28.6188,5.13938,16.0,15.4625,0.02675,29.0,28.7687,50.5312,25.0,24.6062,2.38469,218.616,59.9438,0.0288437,188.55,63.7031,58.75,0.75875,0.036625,54.6875,0.6525,0.0377813,52.1625,0.90375,0.0418125,57.0,0.721875,0.0280938,52.925,100.0,0.73999,0.0,-0.185009,0.062625,0.071625,30.6687,57.6625
0.08005,0.0339605,61.7375,54.75,15.9281,13.6,13.175,0.0721935,21.0,20.9375,70.0,70.2188,61.7125,95.0,95.1562,61.5438,25.0,24.8375,12.1388,63.0,63.3812,0.039125,32.0,32.125,56.3688,42.0,42.0687,17.2594,22.0,21.8312,0.03475,57.0,57.4688,57.475,29.0,28.6125,5.145,16.0,15.4625,0.02675,29.0,28.7687,50.55,25.0,24.6062,2.38469,213.806,60.0375,0.0288437,191.334,63.7031,58.7375,0.75875,0.036625,54.6875,0.6525,0.0377813,52.1688,0.90375,0.0418125,57.0125,0.721875,0.0280938,52.9562,100.0,0.73999,0.0,-0.185009,0.062625,0.071625,30.6938,57.6625
0.08005,0.0339605,61.7437,54.6375,15.9281,13.6,13.175,0.0721935,21.0,20.9375,70.0,70.2188,61.7188,95.0,95.1625,61.5438,25.0,24.8375,12.1388,63.0,63.3812,0.039125,32.0,32.125,56.3688,42.0,42.0687,17.255,22.0,21.8312,0.03475,57.0,57.4688,57.475,29.0,28.6188,5.145,16.0,15.4625,0.02675,29.0,28.7687,50.55,25.0,24.6062,2.38469,210.066,60.1031,0.0288437,190.322,63.7125,58.7375,0.75875,0.036625,54.7063,0.6525,0.0377813,52.1688,0.90375,0.0418125,57.0125,0.721875,0.0280938,52.9562,100.0,0.462511,0.0,-0.185009,0.062625,0.071625,30.7375,57.6437
0.08005,0.0339605,61.7375,54.7375,15.9281,13.6,13.175,0.0721935,21.0,20.9375,70.0,70.2125,61.7188,95.0,95.1625,61.5438,25.0,24.8375,12.1388,63.0,63.3812,0.039125,32.0,32.125,56.3875,42.0,42.0687,17.2375,22.0,21.8312,0.03475,57.0,57.4688,57.4875,29.0,28.6188,5.145,16.0,15.475,0.02675,29.0,28.7687,50.5625,25.0,24.6062,2.38469,210.628,60.1406,0.0288437,191.7,63.7031,58.725,0.75875,0.036625,54.7063,0.6525,0.0377813,52.2062,0.90375,0.0418125,57.025,0.721875,0.0280938,52.9625,100.0,0.73999,0.0,-0.185009,0.062625,0.071625,30.7688,57.6437
0.08005,0.0339605,61.7375,54.9,15.9281,13.6,13.175,0.0721935,21.0,20.9375,70.0,70.2125,61.725,95.0,95.1625,61.5438,25.0,24.8375,12.15,63.0,63.375,0.039125,32.0,32.125,56.3875,42.0,42.0687,17.22,22.0,21.8312,0.03475,57.0,57.4688,57.475,29.0,28.6188,5.145,16.0,15.4625,0.02675,29.0,28.7687,50.5813,25.0,24.6188,2.38469,205.228,60.1406,0.0288437,193.894,63.8625,58.725,0.75875,0.036625,54.7063,0.6525,0.0377813,52.2,0.90375,0.0418125,57.025,0.721875,0.0280938,52.9688,100.0,0.73999,0.0,-0.185009,0.062625,0.071625,30.8187,57.6563
0.08005,0.0339605,61.7625,54.875,15.9281,13.6,13.175,0.0721935,21.0,20.9375,70.0,70.2125,61.725,95.0,95.1562,61.5563,25.0,24.8375,12.1388,63.0,63.375,0.039125,32.0,32.125,56.3875,42.0,42.0625,17.2156,22.0,21.8312,0.03475,57.0,57.4688,57.4938,29.0,28.6188,5.1525,16.0,15.4625,0.02675,29.0,28.7687,50.6,25.0,24.6188,2.38469,200.447,60.1406,0.0288437,193.359,63.7125,58.725,0.75875,0.036625,54.7188,0.6525,0.0377813,52.225,0.90375,0.0418125,57.025,0.721875,0.0280938,52.9875,100.0,0.73999,0.0,-0.185009,0.062625,0.071625,30.85,57.6437
0.08005,0.0339605,61.7625,54.8625,15.9281,13.6,13.175,0.0721935,21.0,20.9375,70.0,70.2125,61.7188,95.0,95.1562,61.5625,25.0,24.8375,12.1388,63.0,63.3812,0.039125,32.0,32.125,56.3875,42.0,42.0687,17.1981,22.0,21.8312,0.03475,57.0,57.4688,57.5,29.0,28.6188,5.1525,16.0,15.4625,0.02675,29.0,28.7687,50.6063,25.0,24.6188,2.38469,199.631,60.0375,0.0288437,189.281,63.6656,58.75,0.75875,0.036625,54.7188,0.6525,0.0377813,52.2375,0.90375,0.0418125,57.025,0.721875,0.0280938,52.975,100.0,0.73999,0.0,-0.185009,0.062625,0.071625,30.8937,57.6437
0.08005,0.0339605,61.7625,54.8375,15.9281,13.6,13.175,0.0721935,21.0,20.9375,70.0,70.2125,61.7188,95.0,95.1625,61.5563,25.0,24.8375,12.15,63.0,63.3812,0.039125,32.0,32.125,56.3875,42.0,42.0687,17.1937,22.0,21.8312,0.03475,57.0,57.4688,57.5,29.0,28.6188,5.1525,16.0,15.4625,0.02675,29.0,28.7687,50.6063,25.0,24.6188,2.3925,198.928,60.0469,0.0288437,187.959,63.6656,58.75,0.75875,0.036625,54.7188,0.6525,0.0377813,52.2375,0.90375,0.0418125,57.025,0.721875,0.0280938,52.9938,100.0,0.73999,0.0,-0.185009,0.062625,0.071625,30.9375,57.6437
0.08005,0.0339605,61.7625,54.85,15.9281,13.6,13.175,0.0721935,21.0,20.9375,70.0,70.2125,61.7188,95.0,95.1625,61.5625,25.0,24.8375,12.15,63.0,63.3812,0.039125,32.0,32.125,56.4,42.0,42.0687,17.1763,22.0,21.8312,0.03475,57.0,57.4688,57.5063,29.0,28.6188,5.1525,16.0,15.4625,0.02675,29.0,28.7687,50.6125,25.0,24.6188,2.3925,200.784,60.0281,0.0288437,182.981,63.4312,58.75,0.75875,0.036625,54.7188,0.6525,0.0377813,52.2562,0.90375,0.0418125,57.0187,0.721875,0.0280938,53.0062,100.0,0.73999,0.0,-0.185009,0.062625,0.071625,30.9812,57.6625
0.08005,0.0339605,61.7562,54.7875,15.9281,13.6,13.175,0.0721935,21.0,20.9375,70.0,70.2125,61.7125,95.0,95.1625,61.5625,25.0,24.8375,12.15,63.0,63.3812,0.039125,32.0,32.125,56.4,42.0,42.0687,17.2244,22.0,21.8312,0.03475,57.0,57.4688,57.5063,29.0,28.6188,5.1525,16.0,15.4625,0.02675,29.0,28.7687,50.6312,25.0,24.6188,2.39938,202.866,59.7188,0.0288437,183.909,63.4219,58.75,0.75875,0.036625,54.725,0.6525,0.0377813,52.2562,0.90375,0.0418125,57.0312,0.721875,0.0280938,53.0187,100.0,0.832484,0.0,-0.185009,0.062625,0.071625,31.0063,57.6437
